Id,Term,Location Capacity,Name,Building Number,Room Number 
020-0129,2188 ,40,020 Engineering East,020,0129
020-0129,2192 ,40,020 Engineering East,020,0129
020-0129,2194 ,40,020 Engineering East,020,0129
020-0129,2196 ,40,020 Engineering East,020,0129
020-0129,2198 ,40,020 Engineering East,020,0129
020-0129,2202 ,40,020 Engineering East,020,0129
020-0129,2218 ,40,020 Engineering East,020,0129
020-0129,2222 ,40,020 Engineering East,020,0129
020-0129,2224 ,40,020 Engineering East,020,0129
020-0130,2182 ,24,020 Engineering East,020,0130
020-0130,2184 ,24,020 Engineering East,020,0130
020-0130,2188 ,24,020 Engineering East,020,0130
020-0130,2192 ,24,020 Engineering East,020,0130
020-0130,2194 ,24,020 Engineering East,020,0130
020-0130,2198 ,24,020 Engineering East,020,0130
020-0130,2202 ,24,020 Engineering East,020,0130
020-0130,2218 ,24,020 Engineering East,020,0130
020-0130,2222 ,24,020 Engineering East,020,0130
020-0130,2224 ,24,020 Engineering East,020,0130
020-0132,2182 ,24,020 Engineering East,020,0132
020-0132,2184 ,24,020 Engineering East,020,0132
020-0132,2188 ,24,020 Engineering East,020,0132
020-0132,2192 ,24,020 Engineering East,020,0132
020-0132,2194 ,24,020 Engineering East,020,0132
020-0132,2198 ,24,020 Engineering East,020,0132
020-0132,2202 ,24,020 Engineering East,020,0132
020-0132,2208 ,24,020 Engineering East,020,0132
020-0132,2212 ,24,020 Engineering East,020,0132
020-0132,2214 ,24,020 Engineering East,020,0132
020-0132,2218 ,24,020 Engineering East,020,0132
020-0132,2222 ,24,020 Engineering East,020,0132
020-0134,2192 ,16,020 Engineering East,020,0134
020-0134,2198 ,16,020 Engineering East,020,0134
020-0134,2224 ,16,020 Engineering East,020,0134
020-0136,2182 ,40,020 Engineering East,020,0136
020-0136,2184 ,40,020 Engineering East,020,0136
020-0136,2188 ,40,020 Engineering East,020,0136
020-0136,2192 ,40,020 Engineering East,020,0136
020-0136,2194 ,40,020 Engineering East,020,0136
020-0136,2198 ,40,020 Engineering East,020,0136
020-0136,2202 ,40,020 Engineering East,020,0136
020-0136,2208 ,40,020 Engineering East,020,0136
020-0136,2212 ,40,020 Engineering East,020,0136
020-0136,2214 ,40,020 Engineering East,020,0136
020-0136,2218 ,40,020 Engineering East,020,0136
020-0136,2222 ,40,020 Engineering East,020,0136
020-0136,2224 ,40,020 Engineering East,020,0136
020-0139,2182 ,36,020 Engineering East,020,0139
020-0139,2184 ,36,020 Engineering East,020,0139
020-0139,2188 ,36,020 Engineering East,020,0139
020-0139,2192 ,36,020 Engineering East,020,0139
020-0139,2194 ,36,020 Engineering East,020,0139
020-0139,2196 ,36,020 Engineering East,020,0139
020-0139,2198 ,36,020 Engineering East,020,0139
020-0139,2202 ,36,020 Engineering East,020,0139
020-0139,2218 ,36,020 Engineering East,020,0139
020-0139,2222 ,36,020 Engineering East,020,0139
020-0139,2224 ,36,020 Engineering East,020,0139
020-0140,2182 ,44,020 Engineering East,020,0140
020-0140,2184 ,44,020 Engineering East,020,0140
020-0140,2188 ,44,020 Engineering East,020,0140
020-0140,2192 ,44,020 Engineering East,020,0140
020-0140,2194 ,44,020 Engineering East,020,0140
020-0140,2196 ,44,020 Engineering East,020,0140
020-0140,2198 ,44,020 Engineering East,020,0140
020-0140,2202 ,44,020 Engineering East,020,0140
020-0140,2218 ,44,020 Engineering East,020,0140
020-0140,2222 ,44,020 Engineering East,020,0140
020-0140,2224 ,44,020 Engineering East,020,0140
020-0143,2182 ,25,020 Engineering East,020,0143
020-0143,2184 ,25,020 Engineering East,020,0143
020-0143,2188 ,25,020 Engineering East,020,0143
020-0143,2192 ,25,020 Engineering East,020,0143
020-0143,2194 ,25,020 Engineering East,020,0143
020-0143,2196 ,25,020 Engineering East,020,0143
020-0143,2198 ,25,020 Engineering East,020,0143
020-0143,2202 ,25,020 Engineering East,020,0143
020-0143,2218 ,25,020 Engineering East,020,0143
020-0143,2222 ,25,020 Engineering East,020,0143
020-0143,2224 ,25,020 Engineering East,020,0143
020-0145,2182 ,16,020 Engineering East,020,0145
020-0145,2188 ,16,020 Engineering East,020,0145
020-0145,2192 ,16,020 Engineering East,020,0145
020-0145,2198 ,16,020 Engineering East,020,0145
020-0145,2202 ,16,020 Engineering East,020,0145
020-0145,2208 ,16,020 Engineering East,020,0145
020-0145,2212 ,16,020 Engineering East,020,0145
020-0145,2218 ,16,020 Engineering East,020,0145
020-0145,2222 ,16,020 Engineering East,020,0145
020-0146,2182 ,16,020 Engineering East,020,0146
020-0146,2184 ,16,020 Engineering East,020,0146
020-0146,2186 ,16,020 Engineering East,020,0146
020-0147,2188 ,16,020 Engineering East,020,0147
020-0147,2192 ,16,020 Engineering East,020,0147
020-0147,2194 ,16,020 Engineering East,020,0147
020-0147,2198 ,16,020 Engineering East,020,0147
020-0147,2202 ,16,020 Engineering East,020,0147
020-0147,2218 ,16,020 Engineering East,020,0147
020-0147,2222 ,16,020 Engineering East,020,0147
020-0147,2224 ,16,020 Engineering East,020,0147
020-0148,2182 ,16,020 Engineering East,020,0148
020-0148,2184 ,16,020 Engineering East,020,0148
020-0148,2188 ,16,020 Engineering East,020,0148
020-0148,2192 ,16,020 Engineering East,020,0148
020-0148,2194 ,16,020 Engineering East,020,0148
020-0148,2198 ,16,020 Engineering East,020,0148
020-0148,2202 ,16,020 Engineering East,020,0148
020-0148,2208 ,16,020 Engineering East,020,0148
020-0148,2212 ,16,020 Engineering East,020,0148
020-0148,2214 ,16,020 Engineering East,020,0148
020-0148,2218 ,16,020 Engineering East,020,0148
020-0148,2222 ,16,020 Engineering East,020,0148
020-0148,2224 ,16,020 Engineering East,020,0148
020-0149,2182 ,16,020 Engineering East,020,0149
020-0149,2184 ,16,020 Engineering East,020,0149
020-0149,2188 ,16,020 Engineering East,020,0149
020-0149,2192 ,16,020 Engineering East,020,0149
020-0149,2194 ,16,020 Engineering East,020,0149
020-0149,2198 ,16,020 Engineering East,020,0149
020-0149,2202 ,16,020 Engineering East,020,0149
020-0149,2218 ,16,020 Engineering East,020,0149
020-0149,2222 ,16,020 Engineering East,020,0149
020-0149,2224 ,16,020 Engineering East,020,0149
021-0009,2182 ,16,021 Engineering West,021,0009
021-0009,2184 ,16,021 Engineering West,021,0009
021-0009,2188 ,16,021 Engineering West,021,0009
021-0009,2192 ,16,021 Engineering West,021,0009
021-0009,2194 ,16,021 Engineering West,021,0009
021-0009,2198 ,16,021 Engineering West,021,0009
021-0009,2202 ,16,021 Engineering West,021,0009
021-0009,2218 ,16,021 Engineering West,021,0009
021-0009,2222 ,16,021 Engineering West,021,0009
021-0009,2224 ,16,021 Engineering West,021,0009
021-0010,2182 ,16,021 Engineering West,021,0010
021-0010,2192 ,16,021 Engineering West,021,0010
021-0010,2202 ,16,021 Engineering West,021,0010
021-0010,2218 ,16,021 Engineering West,021,0010
021-0010,2222 ,16,021 Engineering West,021,0010
021-0010,2224 ,16,021 Engineering West,021,0010
021-0011,2182 ,20,021 Engineering West,021,0011
021-0011,2184 ,20,021 Engineering West,021,0011
021-0011,2186 ,20,021 Engineering West,021,0011
021-0011,2188 ,20,021 Engineering West,021,0011
021-0011,2192 ,20,021 Engineering West,021,0011
021-0011,2194 ,20,021 Engineering West,021,0011
021-0011,2196 ,20,021 Engineering West,021,0011
021-0011,2198 ,20,021 Engineering West,021,0011
021-0011,2202 ,20,021 Engineering West,021,0011
021-0011,2218 ,20,021 Engineering West,021,0011
021-0012,2182 ,16,021 Engineering West,021,0012
021-0012,2184 ,16,021 Engineering West,021,0012
021-0012,2188 ,16,021 Engineering West,021,0012
021-0012,2192 ,16,021 Engineering West,021,0012
021-0012,2194 ,16,021 Engineering West,021,0012
021-0012,2198 ,16,021 Engineering West,021,0012
021-0012,2202 ,16,021 Engineering West,021,0012
021-0012,2218 ,16,021 Engineering West,021,0012
021-0012,2222 ,16,021 Engineering West,021,0012
021-0012,2224 ,16,021 Engineering West,021,0012
021-0012A,2182 ,8,021 Engineering West,021,0012A
021-0012A,2184 ,8,021 Engineering West,021,0012A
021-0012A,2188 ,8,021 Engineering West,021,0012A
021-0012A,2192 ,8,021 Engineering West,021,0012A
021-0012A,2194 ,8,021 Engineering West,021,0012A
021-0012A,2198 ,8,021 Engineering West,021,0012A
021-0012A,2218 ,8,021 Engineering West,021,0012A
021-0012A,2222 ,8,021 Engineering West,021,0012A
021-0012A,2224 ,8,021 Engineering West,021,0012A
021-0013,2218 ,18,021 Engineering West,021,0013
021-0021,2182 ,18,021 Engineering West,021,0021
021-0021,2184 ,18,021 Engineering West,021,0021
021-0021,2188 ,18,021 Engineering West,021,0021
021-0021,2192 ,18,021 Engineering West,021,0021
021-0021,2194 ,18,021 Engineering West,021,0021
021-0021,2198 ,18,021 Engineering West,021,0021
021-0021,2202 ,18,021 Engineering West,021,0021
021-0021,2208 ,18,021 Engineering West,021,0021
021-0021,2214 ,18,021 Engineering West,021,0021
021-0021,2218 ,18,021 Engineering West,021,0021
021-0021,2222 ,18,021 Engineering West,021,0021
021-0021,2224 ,18,021 Engineering West,021,0021
021-0120A,2182 ,24,021 Engineering West,021,0120A
021-0120A,2184 ,24,021 Engineering West,021,0120A
021-0120A,2188 ,24,021 Engineering West,021,0120A
021-0120A,2192 ,24,021 Engineering West,021,0120A
021-0120A,2194 ,24,021 Engineering West,021,0120A
021-0120A,2198 ,24,021 Engineering West,021,0120A
021-0120A,2202 ,24,021 Engineering West,021,0120A
021-0120A,2218 ,24,021 Engineering West,021,0120A
021-0120A,2222 ,24,021 Engineering West,021,0120A
021-0120A,2224 ,24,021 Engineering West,021,0120A
021-0120B,2182 ,24,021 Engineering West,021,0120B
021-0120B,2184 ,24,021 Engineering West,021,0120B
021-0120B,2188 ,24,021 Engineering West,021,0120B
021-0120B,2192 ,24,021 Engineering West,021,0120B
021-0120B,2194 ,24,021 Engineering West,021,0120B
021-0120B,2198 ,24,021 Engineering West,021,0120B
021-0120B,2202 ,24,021 Engineering West,021,0120B
021-0120B,2218 ,24,021 Engineering West,021,0120B
021-0120B,2222 ,24,021 Engineering West,021,0120B
021-0120B,2224 ,24,021 Engineering West,021,0120B
021-0121A,2182 ,24,021 Engineering West,021,0121A
021-0121A,2184 ,24,021 Engineering West,021,0121A
021-0121A,2188 ,24,021 Engineering West,021,0121A
021-0121A,2192 ,24,021 Engineering West,021,0121A
021-0121A,2194 ,24,021 Engineering West,021,0121A
021-0121A,2198 ,24,021 Engineering West,021,0121A
021-0121A,2202 ,24,021 Engineering West,021,0121A
021-0121A,2218 ,24,021 Engineering West,021,0121A
021-0121A,2222 ,24,021 Engineering West,021,0121A
021-0121A,2224 ,24,021 Engineering West,021,0121A
021-0121B,2182 ,16,021 Engineering West,021,0121B
021-0121B,2184 ,16,021 Engineering West,021,0121B
021-0121B,2188 ,16,021 Engineering West,021,0121B
021-0121B,2192 ,16,021 Engineering West,021,0121B
021-0121B,2194 ,16,021 Engineering West,021,0121B
021-0121B,2198 ,16,021 Engineering West,021,0121B
021-0121B,2202 ,16,021 Engineering West,021,0121B
021-0121B,2218 ,16,021 Engineering West,021,0121B
021-0121B,2222 ,16,021 Engineering West,021,0121B
021-0121B,2224 ,16,021 Engineering West,021,0121B
021-0122A,2182 ,16,021 Engineering West,021,0122A
021-0122A,2184 ,16,021 Engineering West,021,0122A
021-0122A,2188 ,16,021 Engineering West,021,0122A
021-0122A,2192 ,16,021 Engineering West,021,0122A
021-0122A,2194 ,16,021 Engineering West,021,0122A
021-0122A,2198 ,16,021 Engineering West,021,0122A
021-0122A,2202 ,16,021 Engineering West,021,0122A
021-0122A,2208 ,16,021 Engineering West,021,0122A
021-0122A,2214 ,16,021 Engineering West,021,0122A
021-0122A,2218 ,16,021 Engineering West,021,0122A
021-0122A,2222 ,16,021 Engineering West,021,0122A
021-0122A,2224 ,16,021 Engineering West,021,0122A
021-0122B,2182 ,16,021 Engineering West,021,0122B
021-0122B,2184 ,16,021 Engineering West,021,0122B
021-0122B,2188 ,16,021 Engineering West,021,0122B
021-0122B,2192 ,16,021 Engineering West,021,0122B
021-0122B,2198 ,16,021 Engineering West,021,0122B
021-0122B,2208 ,16,021 Engineering West,021,0122B
021-0122B,2212 ,16,021 Engineering West,021,0122B
021-0122B,2214 ,16,021 Engineering West,021,0122B
021-0122B,2218 ,16,021 Engineering West,021,0122B
021-0122B,2222 ,16,021 Engineering West,021,0122B
021-0122B,2224 ,16,021 Engineering West,021,0122B
021-0122C,2182 ,18,021 Engineering West,021,0122C
021-0122C,2184 ,18,021 Engineering West,021,0122C
021-0122C,2188 ,18,021 Engineering West,021,0122C
021-0122C,2192 ,18,021 Engineering West,021,0122C
021-0122C,2194 ,18,021 Engineering West,021,0122C
021-0122C,2198 ,18,021 Engineering West,021,0122C
021-0122C,2202 ,18,021 Engineering West,021,0122C
021-0122C,2208 ,18,021 Engineering West,021,0122C
021-0122C,2212 ,18,021 Engineering West,021,0122C
021-0122C,2214 ,18,021 Engineering West,021,0122C
021-0122C,2218 ,18,021 Engineering West,021,0122C
021-0122C,2222 ,18,021 Engineering West,021,0122C
021-0122C,2224 ,18,021 Engineering West,021,0122C
021-0122D,2182 ,16,021 Engineering West,021,0122D
021-0122D,2184 ,16,021 Engineering West,021,0122D
021-0122D,2188 ,16,021 Engineering West,021,0122D
021-0122D,2192 ,16,021 Engineering West,021,0122D
021-0122D,2194 ,16,021 Engineering West,021,0122D
021-0122D,2198 ,16,021 Engineering West,021,0122D
021-0122D,2202 ,16,021 Engineering West,021,0122D
021-0122D,2208 ,16,021 Engineering West,021,0122D
021-0122D,2212 ,16,021 Engineering West,021,0122D
021-0122D,2214 ,16,021 Engineering West,021,0122D
021-0122D,2218 ,16,021 Engineering West,021,0122D
021-0122D,2222 ,16,021 Engineering West,021,0122D
021-0122D,2224 ,16,021 Engineering West,021,0122D
021-0122E,2182 ,16,021 Engineering West,021,0122E
021-0122E,2184 ,16,021 Engineering West,021,0122E
021-0122E,2188 ,16,021 Engineering West,021,0122E
021-0122E,2192 ,16,021 Engineering West,021,0122E
021-0122E,2194 ,16,021 Engineering West,021,0122E
021-0122E,2198 ,16,021 Engineering West,021,0122E
021-0122E,2202 ,16,021 Engineering West,021,0122E
021-0122E,2208 ,16,021 Engineering West,021,0122E
021-0122E,2212 ,16,021 Engineering West,021,0122E
021-0122E,2214 ,16,021 Engineering West,021,0122E
021-0122E,2218 ,16,021 Engineering West,021,0122E
021-0122E,2222 ,16,021 Engineering West,021,0122E
021-0122E,2224 ,16,021 Engineering West,021,0122E
021-0130,2182 ,24,021 Engineering West,021,0130
021-0130,2184 ,24,021 Engineering West,021,0130
021-0130,2188 ,24,021 Engineering West,021,0130
021-0130,2192 ,24,021 Engineering West,021,0130
021-0130,2194 ,24,021 Engineering West,021,0130
021-0130,2198 ,24,021 Engineering West,021,0130
021-0130,2202 ,24,021 Engineering West,021,0130
021-0130,2218 ,24,021 Engineering West,021,0130
021-0130,2222 ,24,021 Engineering West,021,0130
021-0130,2224 ,24,021 Engineering West,021,0130
021-0131,2182 ,24,021 Engineering West,021,0131
021-0131,2184 ,24,021 Engineering West,021,0131
021-0131,2188 ,24,021 Engineering West,021,0131
021-0131,2192 ,24,021 Engineering West,021,0131
021-0131,2194 ,24,021 Engineering West,021,0131
021-0131,2198 ,24,021 Engineering West,021,0131
021-0131,2202 ,24,021 Engineering West,021,0131
021-0131,2218 ,24,021 Engineering West,021,0131
021-0131,2222 ,24,021 Engineering West,021,0131
021-0131,2224 ,24,021 Engineering West,021,0131
021-0132,2182 ,24,021 Engineering West,021,0132
021-0132,2184 ,24,021 Engineering West,021,0132
021-0132,2188 ,24,021 Engineering West,021,0132
021-0132,2192 ,24,021 Engineering West,021,0132
021-0132,2194 ,24,021 Engineering West,021,0132
021-0132,2198 ,24,021 Engineering West,021,0132
021-0132,2202 ,24,021 Engineering West,021,0132
021-0132,2218 ,24,021 Engineering West,021,0132
021-0132,2222 ,24,021 Engineering West,021,0132
021-0132,2224 ,24,021 Engineering West,021,0132
021-0133,2182 ,60,021 Engineering West,021,0133
021-0133,2184 ,60,021 Engineering West,021,0133
021-0133,2188 ,60,021 Engineering West,021,0133
021-0133,2192 ,60,021 Engineering West,021,0133
021-0133,2194 ,60,021 Engineering West,021,0133
021-0133,2198 ,60,021 Engineering West,021,0133
021-0133,2202 ,60,021 Engineering West,021,0133
021-0133,2218 ,60,021 Engineering West,021,0133
021-0133,2222 ,60,021 Engineering West,021,0133
021-0133,2224 ,60,021 Engineering West,021,0133
021-0134,2182 ,24,021 Engineering West,021,0134
021-0134,2184 ,24,021 Engineering West,021,0134
021-0134,2188 ,24,021 Engineering West,021,0134
021-0134,2192 ,24,021 Engineering West,021,0134
021-0134,2194 ,24,021 Engineering West,021,0134
021-0134,2198 ,24,021 Engineering West,021,0134
021-0134,2202 ,24,021 Engineering West,021,0134
021-0134,2218 ,24,021 Engineering West,021,0134
021-0134,2222 ,24,021 Engineering West,021,0134
021-0134,2224 ,24,021 Engineering West,021,0134
021-0135,2182 ,24,021 Engineering West,021,0135
021-0135,2184 ,24,021 Engineering West,021,0135
021-0135,2188 ,24,021 Engineering West,021,0135
021-0135,2192 ,24,021 Engineering West,021,0135
021-0135,2194 ,24,021 Engineering West,021,0135
021-0135,2198 ,24,021 Engineering West,021,0135
021-0135,2202 ,24,021 Engineering West,021,0135
021-0135,2214 ,24,021 Engineering West,021,0135
021-0135,2218 ,24,021 Engineering West,021,0135
021-0135,2222 ,24,021 Engineering West,021,0135
021-0135,2224 ,24,021 Engineering West,021,0135
021-0139,2182 ,16,021 Engineering West,021,0139
021-0139,2184 ,16,021 Engineering West,021,0139
021-0139,2188 ,16,021 Engineering West,021,0139
021-0139,2192 ,16,021 Engineering West,021,0139
021-0139,2194 ,16,021 Engineering West,021,0139
021-0139,2198 ,16,021 Engineering West,021,0139
021-0139,2202 ,16,021 Engineering West,021,0139
021-0139,2208 ,16,021 Engineering West,021,0139
021-0139,2218 ,16,021 Engineering West,021,0139
021-0139,2222 ,16,021 Engineering West,021,0139
021-0139,2224 ,16,021 Engineering West,021,0139
021-0143,2182 ,12,021 Engineering West,021,0143
021-0143,2184 ,12,021 Engineering West,021,0143
021-0143,2188 ,12,021 Engineering West,021,0143
021-0143,2192 ,12,021 Engineering West,021,0143
021-0143,2194 ,12,021 Engineering West,021,0143
021-0143,2198 ,12,021 Engineering West,021,0143
021-0143,2202 ,12,021 Engineering West,021,0143
021-0143,2208 ,12,021 Engineering West,021,0143
021-0143,2218 ,12,021 Engineering West,021,0143
021-0143,2222 ,12,021 Engineering West,021,0143
021-0143,2224 ,12,021 Engineering West,021,0143
021-0204,2182 ,24,021 Engineering West,021,0204
